Mcapitata_HTAC_TP12_1632	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP11_2380	Mcapitata_ATAC_TP12_2403	Mcapitata_ATAC_TP6_2402	Mcapitata_ATAC_TP11_1076	Mcapitata_ATHC_TP8_2735	Mcapitata_ATHC_TP9_1148	Mcapitata_HTHC_TP8_1246	Mcapitata_ATHC_TP5_1229	Mcapitata_ATHC_TP4_1221	Mcapitata_HTAC_TP6_1496	Mcapitata_ATAC_TP12_1452	Mcapitata_HTHC_TP4_2204	Mcapitata_ATAC_TP6_1114	Mcapitata_HTAC_TP7_1722	Mcapitata_ATAC_TP10_1561	Mcapitata_HTHC_TP3_2518	Mcapitata_ATHC_TP10_2554	Mcapitata_HTHC_TP6_1317	Mcapitata_ATAC_TP4_1609	Mcapitata_ATAC_TP5_1196	Mcapitata_ATHC_TP10_1204	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP7_2860	Mcapitata_HTAC_TP7_1278	Mcapitata_ATAC_TP1_1600	Mcapitata_ATHC_TP5_1706	Mcapitata_HTAC_TP8_2410	Mcapitata_HTHC_TP3_1128	Mcapitata_ATAC_TP9_1420	Mcapitata_ATHC_TP9_2862	Mcapitata_HTHC_TP11_2511	Mcapitata_ATHC_TP12_2990	Mcapitata_ATAC_TP9_1121	Mcapitata_HTHC_TP11_1178	Mcapitata_ATAC_TP1_1037	Mcapitata_ATHC_TP8_2753	Mcapitata_HTAC_TP5_1321	Mcapitata_ATAC_TP5_1610	Mcapitata_HTAC_TP12_1729	Mcapitata_ATAC_TP8_1436	Mcapitata_ATHC_TP3_2731	Mcapitata_HTAC_TP6_1705	Mcapitata_ATAC_TP7_1058	Mcapitata_ATHC_TP6_2555	Mcapitata_ATAC_TP8_1083	Mcapitata_ATHC_TP1_1826	Mcapitata_ATAC_TP3_1101	Mcapitata_HTHC_TP12_2190	Mcapitata_ATAC_TP3_1628	Mcapitata_ATHC_TP9_2995	Mcapitata_HTAC_TP4_1481	Mcapitata_ATAC_TP1_1652	Mcapitata_HTHC_TP1_1145	Mcapitata_ATHC_TP6_1212	Mcapitata_HTAC_TP9_1467	Mcapitata_ATAC_TP10_1095	Mcapitata_ATAC_TP8_1779	Mcapitata_HTHC_TP6_1164	Mcapitata_ATHC_TP3_2866	Mcapitata_HTAC_TP3_1289	Mcapitata_HTHC_TP10_1074	Mcapitata_ATHC_TP1_1218	Mcapitata_ATAC_TP3_1548	Mcapitata_HTAC_TP4_2000	Mcapitata_HTHC_TP11_1270	Mcapitata_HTHC_TP12_1140	Mcapitata_HTAC_TP10_1315	Mcapitata_HTAC_TP3_2021	Mcapitata_HTAC_TP11_1248	Mcapitata_HTAC_TP12_2007	Mcapitata_HTAC_TP1_2183	Mcapitata_HTHC_TP4_1124	Mcapitata_ATAC_TP10_1631	Mcapitata_HTAC_TP10_1754	Mcapitata_HTAC_TP8_2386	Mcapitata_ATHC_TP12_2736	Mcapitata_HTHC_TP9_1078	Mcapitata_ATAC_TP5_1776	Mcapitata_ATAC_TP7_1499	Mcapitata_HTAC_TP4_1269	Mcapitata_ATHC_TP6_2016	Mcapitata_HTHC_TP9_2009	Mcapitata_ATAC_TP4_1651	Mcapitata_HTAC_TP7_1645	Mcapitata_HTHC_TP5_1449	Mcapitata_ATAC_TP7_1455	Mcapitata_HTHC_TP5_1694	Mcapitata_ATHC_TP7_2875	Mcapitata_HTHC_TP8_2067	Mcapitata_HTHC_TP1_2081	Mcapitata_ATHC_TP7_1223	Mcapitata_ATHC_TP11_2188	Mcapitata_HTHC_TP8_1082	Mcapitata_HTHC_TP5_1345	Mcapitata_HTAC_TP5_1997	Mcapitata_HTAC_TP6_1588	Mcapitata_ATHC_TP10_2737	Mcapitata_HTHC_TP4_1328	Mcapitata_HTAC_TP1_1579	Mcapitata_ATHC_TP5_2986	Mcapitata_HTHC_TP6_1604	Mcapitata_ATHC_TP11_2756	Mcapitata_HTHC_TP12_1274	Mcapitata_ATHC_TP11_1237	Mcapitata_HTHC_TP7_1126	Mcapitata_ATAC_TP4_1108	Mcapitata_HTHC_TP7_2419	Mcapitata_ATHC_TP12_1154	Mcapitata_ATHC_TP1_2068	Mcapitata_HTAC_TP1_2153	Mcapitata_HTAC_TP11_1562	Mcapitata_ATHC_TP4_2734	Mcapitata_HTHC_TP1_1323	Mcapitata_HTAC_TP3_1751	Mcapitata_ATHC_TP8_1260	Mcapitata_HTAC_TP10_1478	Mcapitata_HTHC_TP9_1331	Mcapitata_HTHC_TP10_1689	Mcapitata_HTHC_TP3_1277	Mcapitata_ATHC_TP4_2561	Mcapitata_HTAC_TP8_1235	Mcapitata_HTAC_TP9_1306	Mcapitata_ATAC_TP9_1580	Mcapitata_HTHC_TP7_1250	Mcapitata_ATAC_TP6_1611	Mcapitata_HTAC_TP5_1583	Mcapitata_HTHC_TP10_1332	Mcapitata_ATAC_TP12_1120	Mcapitata_HTAC_TP9_2412	SRR5453748	SRR5453760	SRR5453750	SRR5453762	Mcapitata_ATAC_TP11_1644	SRR5453749	SRR5453761	SRR5453753	SRR5453765	SRR5453751	SRR5453763	SRR5453758	SRR5453759	SRR5453752	SRR5453764	SRR5453739	SRR5453745	SRR5453743	SRR5453742	SRR5453744	SRR5453757	SRR5453756	SRR5453754	SRR5453755	SRR5453740	SRR5453746	SRR5453741	SRR5453747
Mcapitata_HTHC_TP9_1078	0.128573	0.0234542	0.0266147	0.0666578	0.0642285	0.0165154	0.0238866	0.00660326	0	0.00990332	0.018119	0.0221489	0.0271854	0.0306413	0	0.0382447	0.0417386	0.0426986	0.0155132	0.0038699	0.0405927	0.0290616	0.0341922	0.0174527	0.0336251	0.0363449	0.0110472	0.0298489	0.0364653	0.0131528	0	0.0162073	0.0407623	0.0371383	0.0421526	0.0299966	0.0437704	0.0386297	0.0535465	0.0382226	0.0392382	0.0252675	0.0366517	0.023009	0.0175036	0.0237774	0.0388573	0.0418306	0.0325789	0.0390341	0.0366044	0.0260383	0.0518106	0.022448	0.0319154	0.0377705	0.0237759	0.023328	0.0322252	0	0.0319919	0.024114	0.0139978	0.0545421	0.0294804	0.0357683	0.0375627	0.0417517	0.0370001	0.0315807	0.0241101	0.0341143	0.0115244	0.0292511	0.0193454	0.0117952	0.0234688	0.133556	0.5	0	0.0139784	0.0429878	0.0266451	0.045115	0.028663	0.0512657	0.0356898	0.0184065	0.0469822	0.0278294	0.0329965	0.0128337	0.0407091	0.0332675	0.0450184	0.0329431	0.0413955	0.0454525	0.0301972	0.0395691	0.0393394	0.0306332	0.0298178	0.0343833	0.0463219	0.032393	0.0123556	0.0391729	0.0453557	0.0383417	0.0488801	0.0324066	0.00697055	0.0418187	0.0332681	0.00985091	0.0182905	0.0345394	0.00680185	0.0188728	0.0493388	0.00763484	0	0	0.0334629	0.0520967	0.0197274	0.025	0.0280034	0.0327934	0.0218344	0	0	0	0	0.0978667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11194	0	0	0	0
Mcapitata_ATHC_TP12_2736	0.125118	0.0278358	0.0310299	0.0458145	0.0417193	0.00797363	0.0254788	0	0	0.0028957	0.022832	0.00006912	0.0260351	0.0137928	0	0.0266959	0.0283908	0.0384798	0.00817561	0.00685157	0.0232394	0.02691	0.026999	0.0113622	0.0267078	0.0181498	0.0118494	0.0175342	0.0307073	0.0187999	0	0.0224736	0.0300536	0.0317449	0.0229986	0.0343565	0.0436152	0.0456763	0.0422479	0.0388063	0.036292	0.035137	0.0318095	0.0248523	0.0248225	0.0355902	0.0407387	0.0406483	0.0237594	0.0626072	0.0236617	0.0151641	0.03444	0.0259665	0.0362209	0.01547	0.0346898	0.0175929	0.0212516	0.00283014	0.0277816	0.0123938	0.0128467	0.0527691	0.0218241	0.0319482	0.0282447	0.0416972	0.0261858	0.0328375	0.0192836	0.0351537	0.0111241	0.0343255	0.00909456	0	0.0288852	0.5	0.133556	0	0.00972594	0.0331659	0.0101021	0.023954	0.0208713	0.0235877	0.0358435	0.0169351	0.0271581	0.0214702	0.0358463	0.0087313	0.0222563	0.0337463	0.0279762	0.0184969	0.0479802	0.0497471	0.0219558	0.0459782	0.0336381	0.0193718	0.0261195	0.023935	0.0350484	0.0343361	0.00869605	0.0387223	0.0302857	0.0211945	0.0362743	0.0320036	0.023848	0.0427166	0.0293639	0	0.0107673	0.0239809	0	0.00557059	0.0475626	0.0170676	0	0.00776317	0.0132199	0.0431182	0.0131877	0.0222363	0.0246539	0.0399951	0.0100326	0	0	0	0	0.0927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0981636	0	0	0	0
Mcapitata_HTAC_TP8_2386	0.11988	0	0.00246532	0.0197753	0.0186872	0	0.00853651	0	0	0	0.00457882	0	0.00377243	0	0	0.0188003	0.0106746	0.0107218	0	0.000327652	0.0145221	0.0176986	0.0189556	0	0.0168336	0.0164661	0.00246995	0.00504276	0.036174	0.00939537	0	0.00127041	0.018785	0.0211451	0.00786951	0.0188666	0.0120475	0.040645	0.024558	0.0285306	0.0290826	0.00668158	0.0193179	0.015057	0.0182414	0.0147389	0.0121029	0.0272566	0.0132667	0.0329812	0.0106011	0.00379318	0.035211	0.0238517	0.010132	0	0.00768619	0	0.00786332	0	0.0151825	0.0222513	0	0.0264374	0.0267712	0.0187489	0.0271072	0.0148201	0.00636422	0.017893	0.0126032	0.0191947	0	0.00947444	0.0118864	0.00629858	0.5	0.0288852	0.0234688	0	0	0.0235276	0.0205795	0.0130721	0.0070591	0.0166124	0.0117742	0.0260838	0.0245099	0.0110332	0.0141286	0	0.0236239	0.0273021	0.0110495	0.00492956	0.0202582	0.0256992	0.00463589	0.0184876	0.00633876	0.0044353	0.014971	0.0189033	0.0250262	0	0.0102989	0.0211832	0.0319634	0	0.0450745	0.0179087	0.00228183	0.00835158	0.0218992	0	0	0.00658433	0.00116553	0.00349915	0.020942	0	0	0	0	0.0220003	0.000318835	0	0.00387958	0.0165467	0	0	0	0	0	0.0839674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0967004	0	0	0	0
Mcapitata_HTAC_TP10_1754	0.1064	0	0	0.0110864	0.00858075	0	0	0	0	0	0	0	0.00272925	0	0	0	0.00640204	0	0	0	0	0	0.0123714	0	0.0194653	0.00687732	0	0	0.00105906	0	0	0	0.0143781	0.00620585	0	0.0158355	0.00739837	0	0.0207704	0.00882078	0	0.000883941	0.0027258	0	0.002939	0.00560565	0.0205785	0.00684956	0	0.0151723	0	0	0.0159041	0.00267631	0.00879097	0.00143618	0	0	0.0146122	0	0	0.00655057	0	0.0205663	0	0	0.00121505	0.00257533	0.00114012	0	0.00682374	0	0	0.0101574	0	0.5	0.00629858	0	0.0117952	0	0	0	0	0	0.0171483	0.00612541	0	0	0.0210445	0	0	0	0.00827572	0.016157	0	0	0	0.0119424	0.00688736	0.0201829	0.0136541	0	0.0075591	0.0064815	0.000965438	0	0	0.00281	0.0109408	0	0.00294014	0	0	0.0145128	0.00172214	0	0	0	0	0	0	0	0	0	0	0.0103717	0	0	0	0.0077754	0	0	0	0	0	0.0798978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810155	0	0	0	0
Mcapitata_ATAC_TP10_1631	0.123747	0	0.00265759	0.0290012	0.0260256	0	0	0	0	0	0	0	0.0132046	0.0104778	0	0.0154076	0.0190236	0.0120941	0.00391324	0.00565277	0.0147666	0.016758	0.0302382	0.00189189	0.0381122	0.0263711	0.0000892119	0.0200105	0.0288015	0	0.0017493	0.0176962	0.0247815	0.023925	0.0168174	0.0296566	0.0226259	0.0387027	0.0312608	0.0250012	0.00910851	0.00403346	0.00686496	0.00923279	0.00570891	0.0172598	0.0151558	0.0203149	0.00254451	0.0242455	0.0240521	0.00941251	0.0306295	0.00854562	0.0250808	0.0149028	0.0109663	0	0.00352511	0	0.00343213	0.0137233	0.000593217	0.0166208	0.0154828	0.0222335	0.0134787	0.0208085	0.00529946	0.0148034	0.0255688	0.0108842	0.00632126	0.011063	0.5	0	0.0118864	0.00909456	0.0193454	0	0.0175371	0.0118564	0.0259848	0.0224222	0.0102236	0.0189332	0.00326735	0.0163983	0.0165173	0.0122307	0.0100324	0	0.0152132	0.0211416	0.0290442	0.00646091	0.0196052	0.0277935	0.0109748	0.0201575	0.0172924	0.0103715	0.0246684	0.0166682	0.0140284	0.00583475	0.00844303	0.0228716	0.0277207	0.0156907	0.0227696	0.026033	0.00640598	0.0235218	0.0100168	0	0	0.0120437	0	0	0.0123205	0	0	0	0	0.018635	0.0117838	0.0092039	0.00645904	0.0231581	0	0	0	0	0	0.092198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101354	0	0	0	0
Mcapitata_HTHC_TP4_1124	0.119836	0.0117921	0.0154228	0.048241	0.0445813	0	0.00680233	0	0	0	0.00924552	0	0.0115499	0.00242724	0	0.00405368	0.0189079	0.0349779	0	0.00391905	0.0219104	0.0305652	0.0305824	0.0125372	0.032757	0.0343532	0.0120816	0.0111338	0.0279248	0.000082804	0.000925031	0.00486991	0.0261491	0.0319702	0.0323707	0.0367837	0.0419165	0.0395227	0.032619	0.0318225	0.0115133	0.00884966	0.0340949	0.0196525	0.0117972	0.0237231	0.0363268	0.0433005	0.0212487	0.0379187	0.0204862	0.00834033	0.0522204	0.0230719	0.034575	0.0186138	0.0307498	0.010765	0.0160944	0	0.00544547	0.0162001	0.0238645	0.0365397	0.0208191	0.0407147	0.0205171	0.0197642	0.0280775	0.0118606	0.0185079	0.0347955	0.030797	0.5	0.011063	0.0101574	0.00947444	0.0343255	0.0292511	0	0.0170383	0.041561	0.033017	0.0271701	0.0220662	0.0262234	0.0202238	0.0166064	0.0349895	0.0188814	0.014212	0.0054338	0.00969264	0.020797	0.0261854	0.0226896	0.0236597	0.0284432	0.0227425	0.0385914	0.0238479	0.0121801	0.0446615	0.026364	0.0311676	0.00240445	0.0147789	0.0265172	0.0334623	0.0144505	0.0356206	0.0270691	0.0156004	0.0428261	0.0259123	0.00213197	0	0.0188683	0	0.0110029	0.0334288	0	0	0	0.00570112	0.020665	0.0201755	0.0190445	0.0111213	0.0327357	0.0104599	0	0	0	0	0.0950722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0970298	0	0	0	0
Mcapitata_HTAC_TP1_2183	0.118433	0.00340253	0.00653255	0.0208732	0.0169151	0	0	0	0	0	0.00904411	0	0.00838771	0.0042395	0	0.00978571	0.00550481	0.0193467	0.00610399	0	0	0.0222761	0.0392625	0.00323575	0.0431677	0.0141796	0.0187059	0.0221964	0.0368306	0	0	0	0.0138231	0.0307993	0.0236474	0.0188366	0.0324265	0.0385403	0.0313301	0.00609401	0.0174853	0	0.0208843	0.0066707	0.00449675	0.0137922	0.0139433	0.0231316	0.00682144	0.016935	0.00671313	0	0.0411584	0.00476476	0.0293622	0.0196236	0.0121579	0	0.000879502	0	0	0.0102665	0.00641636	0.0275001	0.0137778	0.0267389	0.0208696	0.00560396	0.000998903	0.00620658	0.00945441	0.0180102	0.5	0.030797	0.00632126	0	0	0.0111241	0.0115244	0	0	0.0336045	0.0116633	0.0204437	0.0162459	0.0239398	0.0349141	0.00265825	0.0276457	0.00126608	0.0108561	0	0	0.0123594	0.0127658	0.0165987	0.01238	0.0126435	0.0181736	0.0201316	0.012872	0.0178823	0.0336793	0.00766343	0.0280412	0.00307894	0.0188543	0.0226189	0.0295953	0.00726518	0.0241541	0.0246662	0	0.0191577	0.010319	0	0	0.00829749	0	0	0.0138423	0	0	0	0.000122941	0.004305	0.00550386	0	0	0.0101715	0	0	0	0	0	0.0909706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0956751	0	0	0	0
Mcapitata_HTAC_TP12_2007	0.131335	0.00848162	0.0119135	0.0335138	0.0299829	0.00661441	0	0	0	0	0.00529462	0	0.0111516	0	0	0.0126382	0.0217182	0.0258571	0.00865652	0.00773665	0.0339145	0.0184814	0.0366999	0.0168421	0.035158	0.023746	0.0103871	0.00766874	0.0383783	0.0131614	0	0.0117355	0.0347149	0.0381978	0.0364003	0.0294752	0.0252295	0.0375441	0.0455231	0.0243242	0.0279795	0.0159997	0.0286075	0.0211126	0.0227102	0.025972	0.028857	0.0324326	0.024376	0.0359094	0.0160398	0.00218249	0.0422188	0.0304623	0.0101177	0.034533	0.0311096	0.0214423	0.0199352	0	0	0.0169157	0.0125984	0.031292	0.0250255	0.0380442	0.0273452	0.0100313	0.0243434	0.0297974	0.0349212	0.5	0.0180102	0.0347955	0.0108842	0	0.0191947	0.0351537	0.0341143	0	0.017818	0.0315169	0.0228142	0.0370958	0.0252858	0.0302514	0.0129595	0.0275682	0.0414651	0.027955	0.0200482	0.0128187	0.016438	0.0317086	0.0336667	0.0116148	0.0314943	0.0268194	0.0146464	0.0300194	0.0203914	0.0123881	0.0277225	0.0199011	0.0225159	0.0191481	0.00659717	0.0333499	0.0414986	0.0138681	0.0282365	0.0349306	0.00743486	0.0389774	0.0241015	0.0130681	0	0.0105284	0.000810354	0.0202156	0.0115944	0.00173816	0	0.000978559	0	0.0284005	0.0207844	0.0228145	0.0138574	0.0269697	0.000125949	0	0	0	0	0.0984794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109924	0	0	0	0
Mcapitata_HTAC_TP11_1248	0.131005	0.0242704	0.0275457	0.0303113	0.0260932	0.00773218	0.0146015	0	0	0.00308235	0.00188223	0	0.0280174	0.0106754	0	0.026892	0.0163263	0.024525	0.0163505	0.008655	0.0304526	0.0153803	0.0507363	0.0259357	0.043029	0.0304807	0.0120878	0.0261196	0.0391948	0	0.0140918	0.00906013	0.0422776	0.0445643	0.0366346	0.0397611	0.0253718	0.0523797	0.0501466	0.0338174	0.0290577	0.0046447	0.0301231	0.00321419	0.0259767	0.0150121	0.0405309	0.0287274	0.0238939	0.0438643	0.0205737	0.00857076	0.048079	0.0328743	0.0277783	0.0237324	0.0351985	0.0111578	0.0136169	0	0.0061271	0.0250338	0.00778041	0.0316283	0.0210531	0.0263709	0.0261816	0.0208291	0.0231898	0.0198696	0.5	0.0349212	0.00945441	0.0185079	0.0255688	0.00682374	0.0126032	0.0192836	0.0241101	0	0.00591575	0.031143	0.0214954	0.00992678	0.017577	0.0389017	0.01002	0.0144293	0.0384054	0.0298526	0.0243342	0.0105232	0.0214208	0.0244925	0.0380727	0.0128309	0.0351818	0.0405196	0.0131858	0.0485175	0.0305698	0.0185796	0.0217634	0.0270688	0.0206776	0.0286209	0.00142832	0.0290545	0.0315292	0.0246464	0.0363993	0.0315904	0.0155325	0.0307956	0.025108	0.0201186	0.00319715	0.00864027	0	0.0134508	0.0352712	0.00696008	0	0	0.00323065	0.0227215	0.0288392	0.0235236	0.0293569	0.04203	0.0161344	0	0	0	0	0.0966166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100296	0	0	0	0
Mcapitata_HTAC_TP3_2021	0.119165	0.00993784	0.0130327	0.0334812	0.0318831	0.0091433	0.0114976	0.000664599	0	0	0.0176103	0	0.00739692	0.0067698	0	0.0161696	0.00241848	0.0162487	0	0	0.00388731	0.0220476	0.0219274	0.0161366	0.037215	0.0231301	0.00866039	0.0283312	0.0374563	0.0109839	0	0.00390948	0.0331333	0.015059	0.00825364	0.0199269	0.0281033	0.0326044	0.0413197	0.0302238	0.0155849	0.00901934	0.0251746	0.0186195	0.0284707	0.0232612	0.031238	0.0303929	0.0161256	0.041917	0.0189772	0.0050162	0.0414106	0.0142239	0.0226307	0.0241009	0.0222282	0.0212608	0.0223268	0	0.000112517	0.0231639	0.015329	0.0399044	0.0274761	0.0240893	0.0297433	0.0263865	0.0367044	0.5	0.0198696	0.0297974	0.00620658	0.0118606	0.0148034	0	0.017893	0.0328375	0.0315807	0	0	0.0249393	0.0216144	0.0316716	0.026163	0.00634458	0.01402	0.00959792	0.0106617	0.0140813	0.0207871	0	0.00992744	0.00683825	0.0265453	0.00250575	0.0274421	0.0221478	0.0254591	0.019449	0.0225952	0.0167751	0.0310081	0.0315739	0.0274735	0.0168564	0.00573086	0.0261067	0.0163843	0.0165957	0.0365914	0.0279569	0.0123751	0.0222807	0.0124827	0.000241529	0.000155266	0.0145973	0.00568852	0.000809264	0.0153857	0	0	0	0.00877136	0.0164034	0.0121653	0.0118054	0.0128726	0.0338771	0.00459579	0	0	0	0	0.0813897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102378	0	0	0	0
Mcapitata_HTAC_TP10_1315	0.124605	0.0186156	0.0222585	0.0403188	0.0374898	0	0.0010612	0	0	0	0.0131962	0	0.0164602	0.00949208	0	0.0227817	0.0299834	0.0279883	0	0.00235577	0.0284096	0.0210379	0.0435849	0.0331637	0.0340717	0.0245995	0.0152161	0.0311655	0.0428517	0.0160574	0	0.0113156	0.0385969	0.0393	0.0299671	0.0364693	0.0392942	0.0416782	0.0312319	0.0435339	0.0145951	0.0156294	0.0331455	0.0155522	0.00884517	0.0199313	0.062145	0.0340583	0.0260627	0.0312039	0.0117331	0.0155133	0.0618887	0.0290807	0.0244971	0.024899	0.0322907	0.0178728	0.00719183	0	0.013821	0.0199897	0.0131811	0.0352909	0.0254218	0.0372872	0.0460995	0.0308192	0.5	0.0367044	0.0231898	0.0243434	0.000998903	0.0280775	0.00529946	0.00114012	0.00636422	0.0261858	0.0370001	0	0.00332601	0.040226	0.0233796	0.0278371	0.0283871	0.0476946	0.0219761	0.0192787	0.04175	0.0236549	0.0147728	0.010342	0.0247439	0.0362022	0.0335997	0.0199241	0.0118818	0.0231015	0.0295712	0.0420159	0.037677	0.033241	0.0446422	0.0321815	0.0304238	0.017073	0.021899	0.0253884	0.0432652	0.0222091	0.0338991	0.0348904	0.0120329	0.0377948	0.0300547	0.00531829	0.0150555	0.00813435	0	0.0176707	0.0419428	0	0	0	0.0119913	0.0207364	0.016798	0.00895183	0.0158749	0.0313935	0.016694	0	0	0	0	0.103319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0944025	0	0	0	0
Mcapitata_HTHC_TP12_1140	0.126288	0.0183082	0.0214535	0.0425843	0.0375023	0	0	0	0	0	0.00738723	0	0.0150078	0.0199452	0	0.0257761	0.0418628	0.0228933	0.0114024	0.0134402	0.0274718	0.0283018	0.0397824	0.0194078	0.0525147	0.0138878	0.00197932	0.0307215	0.033588	0.0061288	0	0.0258901	0.0254572	0.0315925	0.0324666	0.0393513	0.048138	0.0378689	0.0418593	0.0395173	0.0395126	0.00437901	0.0248451	0.0311925	0.0165901	0.0400353	0.0530667	0.0466265	0.0252925	0.0336046	0.0283867	0.0137697	0.0319143	0.0291316	0.0390255	0.0259728	0.0118275	0.0186156	0.00969484	0	0.020532	0.0227579	0.0173655	0.0397912	0.0459425	0.0375158	0.053668	0.5	0.0308192	0.0263865	0.0208291	0.0100313	0.00560396	0.0197642	0.0208085	0.00257533	0.0148201	0.0416972	0.0417517	0	0	0.0399861	0.0289481	0.0173448	0.0253658	0.0429991	0.0382754	0.0364703	0.0342659	0.0237352	0.014763	0	0.0229303	0.0269811	0.0274387	0.0162093	0.0251327	0.038932	0.0362103	0.0473355	0.0254357	0.0243843	0.0460923	0.0238449	0.0311456	0.0136375	0.0305794	0.0446287	0.0513909	0.0255489	0.0327963	0.0254679	0.0148304	0.0395028	0.0276213	0	0	0.0248491	0	0	0.0273544	0.00229739	0	0.00773818	0.0139807	0.0270363	0.0113399	0.0353483	0.0170141	0.0361451	0.0153659	0	0	0	0	0.0943095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0948297	0	0	0	0
Mcapitata_HTHC_TP11_1270	0.127601	0.0212587	0.023634	0.0574235	0.0532831	0.00969761	0.0142246	0.000199245	0	0	0.0208763	0.00291483	0.0202112	0.020452	0	0.0496321	0.0337967	0.0394456	0.0207673	0.0201931	0.0405585	0.0291779	0.0375343	0.0275197	0.0378499	0.017338	0.0298263	0.038254	0.0417337	0.0277899	0.00370495	0.0240489	0.052272	0.0419695	0.0487994	0.0399291	0.0379101	0.064117	0.0456023	0.0492725	0.0329032	0.0207331	0.0259029	0.0121985	0.0304372	0.037074	0.0378141	0.0301825	0.0308627	0.0524716	0.023122	0.0319916	0.0502971	0.0281197	0.0188499	0.0383651	0.0312521	0.0169092	0.0175148	0	0.0185092	0.0200716	0.0192366	0.0377532	0.0314167	0.0396637	0.5	0.053668	0.0460995	0.0297433	0.0261816	0.0273452	0.0208696	0.0205171	0.0134787	0.00121505	0.0271072	0.0282447	0.0375627	0	0.00459376	0.0519032	0.023708	0.0404579	0.034789	0.0531956	0.0326917	0.0251451	0.0432702	0.0385717	0.0332909	0.024715	0.0274782	0.054588	0.0346079	0.0259906	0.0288569	0.031149	0.0373641	0.0397401	0.0373782	0.0435001	0.0528016	0.0396482	0.0289587	0.0324184	0.0270693	0.0382336	0.0412177	0.0350647	0.0499516	0.0344099	0.0222318	0.0470384	0.02484	0.0154357	0	0.0277167	0	0.0313204	0.0345623	0	0	0.00827699	0.0107132	0.0418759	0.0304434	0.0332874	0.0371846	0.0424505	0.0162026	0	0	0	0	0.10466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0935216	0	0	0	0
Mcapitata_HTAC_TP4_2000	0.131095	0.0236619	0.0264679	0.0410033	0.0383303	0.000234992	0.0106255	0	0	0	0.00372711	0	0.0169974	0.0194015	0	0.0304451	0.0254784	0.044625	0	0.0303891	0.0236711	0.0284458	0.0344225	0.0132086	0.0343945	0.0180337	0.0113638	0.0347499	0.0344451	0.012245	0.0168677	0.0241735	0.0350132	0.0424812	0.0306237	0.03264	0.034108	0.0486381	0.046844	0.035703	0.0229084	0.0162304	0.0392605	0.0150814	0.0171002	0.0291603	0.0375312	0.0368502	0.0219935	0.0399325	0.0172205	0.0267982	0.0583904	0.0312342	0.0491291	0.0214293	0.0300648	0.0171855	0.0122298	0	0.0296865	0.022813	0.0201564	0.0508116	0.0490376	0.5	0.0396637	0.0375158	0.0372872	0.0240893	0.0263709	0.0380442	0.0267389	0.0407147	0.0222335	0	0.0187489	0.0319482	0.0357683	0	0.0158658	0.0339957	0.0283103	0.0376103	0.0293588	0.0392848	0.0321032	0.0223474	0.0422272	0.0211525	0.0269609	0.00127996	0.0352018	0.0384072	0.0406807	0.0211016	0.0225627	0.0331913	0.0507637	0.041849	0.0252782	0.0280079	0.0323903	0.0434229	0.0383014	0.0336558	0.0330191	0.042472	0.0407232	0.0297427	0.0331247	0.0380679	0.0158982	0.0408615	0.018303	0.00636011	0.0123699	0.0149565	0	0.0123913	0.0427989	0	0	0.0060794	0.0195588	0.0299224	0.035684	0.0305377	0.0325095	0.0283228	0.0177642	0	0	0	0	0.0981665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107743	0	0	0	0
