a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
0	53	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP5_2986	1750892	0.836267	0.000000	0.009695	0.000000	0.000000	0.153917	0.000000	0.000119	0.000001	0.009697	0.154037	0.000120	0.004849	0.000001	0.000001	0.009814	0.000001	0.009815	0.086774	0.076958	-2350818.091088	50	-1	0.136127	4.688559e-01,1.825184e-01,2.967108e-02,1.231510e-01,1.003421e-01,1.652710e-02,3.902054e-02,2.789187e-02,1.202198e-02	0.684574	0.239606	-0.067253	-2633000.791723	14
0	54	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP6_1212	1750772	0.845571	0.000000	0.000054	0.000000	0.000000	0.144863	0.000000	0.009512	0.000000	0.000054	0.154375	0.009512	0.000027	0.000000	0.000000	0.009565	0.000000	0.009565	0.081997	0.072432	-2375351.887646	78	-1	0.136118	4.627218e-01,1.842370e-01,3.392063e-02,1.237484e-01,9.947593e-02,1.649505e-02,4.035962e-02,2.792549e-02,1.111609e-02	0.746716	0.233136	-0.089025	-2655098.246378	14
0	55	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP6_2016	1660944	0.839872	0.000000	0.018169	0.000000	0.000000	0.140606	0.000000	0.001353	0.000001	0.018169	0.141959	0.001353	0.009085	0.000001	0.000001	0.019521	0.000001	0.019522	0.089825	0.070303	-2219778.240024	482	-1	0.129134	4.741249e-01,1.757228e-01,2.871602e-02,1.254562e-01,9.937319e-02,1.892749e-02,3.771929e-02,2.709569e-02,1.286444e-02	0.668544	0.240242	-0.061356	-2490931.653630	14
0	56	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP6_2555	1718307	0.844710	0.000008	0.006658	0.000000	0.000000	0.143585	0.000000	0.005035	0.000003	0.006666	0.148623	0.005038	0.003334	0.000003	0.000003	0.011694	0.000003	0.011697	0.083493	0.071792	-2328803.179061	86	-1	0.133594	4.619361e-01,1.853603e-01,3.270695e-02,1.224648e-01,1.018474e-01,1.708752e-02,3.920683e-02,2.758175e-02,1.180835e-02	0.706093	0.239975	-0.075478	-2606486.675672	14
0	57	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP7_1223	1556858	0.852327	0.000001	0.024541	0.000000	0.000001	0.088211	0.000016	0.034847	0.000057	0.024611	0.123131	0.034905	0.012336	0.000065	0.000058	0.059387	0.000057	0.059445	0.103567	0.044106	-2094768.084157	50	-1	0.121042	4.784242e-01,1.651839e-01,3.176068e-02,1.311502e-01,1.010197e-01,1.710369e-02,3.647059e-02,2.510131e-02,1.378575e-02	0.675425	0.248346	-0.065565	-2341000.948932	14
0	58	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP7_2860	1571507	0.857231	0.000003	0.015841	0.000000	0.000000	0.091818	0.000000	0.035107	0.000001	0.015843	0.126925	0.035107	0.007922	0.000001	0.000001	0.050948	0.000001	0.050948	0.096859	0.045909	-2102427.430637	50	-1	0.122181	4.809199e-01,1.630205e-01,3.163235e-02,1.310304e-01,1.002326e-01,1.696583e-02,3.848615e-02,2.505190e-02,1.266047e-02	0.699558	0.246765	-0.074561	-2359091.298963	14
0	59	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP7_2875	1603603	0.862452	0.000002	0.004215	0.000000	0.000000	0.110038	0.000000	0.023293	0.000001	0.004216	0.133331	0.023294	0.002109	0.000001	0.000001	0.027508	0.000001	0.027509	0.082528	0.055019	-2158789.538853	94	-1	0.124676	4.722969e-01,1.708036e-01,3.336522e-02,1.284470e-01,1.003528e-01,1.764859e-02,3.929875e-02,2.668948e-02,1.109771e-02	0.724085	0.241086	-0.082630	-2421393.862845	14
0	60	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP8_1260	1398803	0.875596	0.000059	0.008539	0.004186	0.000000	0.000001	0.013633	0.096664	0.001323	0.020116	0.111621	0.102172	0.012424	0.008140	0.001323	0.105202	0.001323	0.106525	0.122281	-0.002092	-1877966.237935	806	-1	0.108753	4.936481e-01,1.399116e-01,3.633164e-02,1.412813e-01,9.427249e-02,2.124940e-02,3.555610e-02,2.275912e-02,1.499028e-02	0.762553	0.237409	-0.096357	-2099651.872159	14
0	61	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP8_2735	1621212	0.862248	0.000023	0.003170	0.000000	0.000000	0.113178	0.000000	0.021382	0.000000	0.003181	0.134559	0.021382	0.001591	0.000000	0.000000	0.024552	0.000000	0.024552	0.081152	0.056589	-2192616.202210	50	-1	0.126045	4.655243e-01,1.771055e-01,3.431408e-02,1.272361e-01,1.011830e-01,1.756803e-02,3.891767e-02,2.611297e-02,1.203832e-02	0.723755	0.240195	-0.082270	-2455431.933885	14
0	62	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP8_2753	1695932	0.834751	0.000011	0.019066	0.000000	0.000001	0.146171	0.000000	0.000000	0.000000	0.019072	0.146171	0.000001	0.009536	0.000000	0.000000	0.019066	0.000000	0.019066	0.092158	0.073085	-2261453.969831	134	-1	0.131854	4.681590e-01,1.857611e-01,2.580642e-02,1.228331e-01,1.043436e-01,1.543162e-02,3.693786e-02,2.934639e-02,1.138091e-02	0.601324	0.250756	-0.037620	-2536547.974074	14
0	63	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP9_1148	1500253	0.882109	0.000001	0.000001	0.000000	0.000000	0.022888	0.000000	0.095002	0.000000	0.000001	0.117890	0.095002	0.000001	0.000000	0.000000	0.095003	0.000000	0.095003	0.106447	0.011444	-2050404.722658	114	-1	0.116641	4.783786e-01,1.534374e-01,4.164074e-02,1.369114e-01,9.346476e-02,2.126898e-02,3.826396e-02,2.285975e-02,1.377438e-02	0.854918	0.225552	-0.127242	-2288752.923981	14
0	64	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP9_2862	1537072	0.850385	0.000117	0.029190	0.000000	0.000000	0.047632	0.000000	0.072675	0.000000	0.029248	0.120308	0.072675	0.014624	0.000000	0.000000	0.101865	0.000000	0.101865	0.125740	0.023816	-2060724.274287	82	-1	0.119503	4.931357e-01,1.477558e-01,3.371272e-02,1.323578e-01,9.833571e-02,1.961251e-02,3.771628e-02,2.321812e-02,1.415538e-02	0.726379	0.249347	-0.085683	-2304486.739254	14
0	65	Mcapitata_ATAC_TP10_1095	Mcapitata_ATHC_TP9_2995	1545300	0.859895	0.000045	0.017083	0.000000	0.000000	0.055952	0.000000	0.067026	0.000000	0.017105	0.122978	0.067026	0.008553	0.000000	0.000000	0.084108	0.000000	0.084108	0.112107	0.027976	-2058953.502158	66	-1	0.120143	4.896835e-01,1.510868e-01,3.430858e-02,1.335248e-01,9.751245e-02,1.854792e-02,3.798785e-02,2.402338e-02,1.332473e-02	0.741407	0.244099	-0.090156	-2307885.316892	14
0	66	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP10_1315	1620238	0.846930	0.000001	0.018174	0.000000	0.000000	0.134633	0.000000	0.000262	0.000000	0.018175	0.134895	0.000262	0.009087	0.000000	0.000000	0.018436	0.000000	0.018436	0.085753	0.067317	-2182513.354843	70	-1	0.125969	4.671668e-01,1.807440e-01,2.954468e-02,1.258155e-01,1.028412e-01,1.721359e-02,3.797984e-02,2.576053e-02,1.293391e-02	0.656590	0.246587	-0.058010	-2443652.150283	14
0	67	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP10_1478	1408610	0.891694	0.000007	0.003192	0.000000	0.000000	0.010314	0.000000	0.094793	0.000000	0.003195	0.105107	0.094793	0.001598	0.000000	0.000000	0.097985	0.000000	0.097985	0.103145	0.005157	-1895592.126708	106	-1	0.109516	4.879484e-01,1.462489e-01,3.685976e-02,1.403787e-01,9.497066e-02,2.002166e-02,3.808447e-02,2.183979e-02,1.364758e-02	0.789130	0.235406	-0.105931	-2120548.587273	14
0	68	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP10_1754	1450718	0.881119	0.000068	0.008753	0.000010	0.001166	0.024934	0.000009	0.083883	0.000057	0.009726	0.108884	0.085117	0.005038	0.000062	0.000640	0.092636	0.000057	0.092694	0.106375	0.012462	-1940471.817508	66	-1	0.112790	4.887847e-01,1.486396e-01,3.465239e-02,1.381967e-01,9.579199e-02,2.013181e-02,3.687410e-02,2.273737e-02,1.419142e-02	0.746685	0.238745	-0.090662	-2171552.663331	14
0	69	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP11_1248	1651594	0.852532	0.000000	0.007337	0.000000	0.000000	0.134105	0.000000	0.006026	0.000000	0.007337	0.140131	0.006026	0.003668	0.000000	0.000000	0.013362	0.000000	0.013362	0.080415	0.067053	-2220808.592700	70	-1	0.128407	4.680839e-01,1.789065e-01,3.095890e-02,1.255610e-01,1.010287e-01,1.777822e-02,3.968345e-02,2.641935e-02,1.158001e-02	0.699231	0.240942	-0.073097	-2488960.042787	14
0	70	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP11_1562	1594717	0.865225	0.000029	0.007004	0.000000	0.000000	0.101676	0.000001	0.026061	0.000002	0.007022	0.127741	0.026064	0.003513	0.000003	0.000003	0.033066	0.000002	0.033068	0.083922	0.050838	-2151170.584202	54	-1	0.123985	4.694592e-01,1.732931e-01,3.335206e-02,1.280423e-01,1.016745e-01,1.816446e-02,3.809851e-02,2.585613e-02,1.205973e-02	0.702738	0.243937	-0.075134	-2410060.427613	14
0	71	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP11_2380	1686762	0.828790	0.000000	0.025128	0.000000	0.000000	0.145842	0.000000	0.000240	0.000000	0.025128	0.146082	0.000240	0.012564	0.000000	0.000000	0.025368	0.000000	0.025368	0.098289	0.072921	-2305153.762104	362	-1	0.131141	4.601291e-01,1.862996e-01,3.276613e-02,1.202378e-01,1.052800e-01,1.713056e-02,3.712027e-02,2.792146e-02,1.311502e-02	0.663814	0.249789	-0.061359	-2568301.675040	14
0	72	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP1_1579	1729648	0.842285	0.000000	0.005302	0.000000	0.000000	0.152273	0.000001	0.000139	0.000000	0.005303	0.152412	0.000139	0.002651	0.000000	0.000000	0.005441	0.000000	0.005441	0.081578	0.076136	-2334029.274990	82	-1	0.134476	4.656034e-01,1.833919e-01,3.124125e-02,1.239796e-01,9.978211e-02,1.692239e-02,3.919097e-02,2.858221e-02,1.130613e-02	0.705860	0.235720	-0.074365	-2613534.788325	14
0	73	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP1_2153	1722541	0.849898	0.000008	0.000014	0.000000	0.000000	0.149829	0.000000	0.000252	0.000000	0.000018	0.150081	0.000252	0.000009	0.000000	0.000000	0.000266	0.000000	0.000266	0.075184	0.074914	-2326466.835158	54	-1	0.133923	4.604289e-01,1.871052e-01,3.256032e-02,1.231791e-01,1.009388e-01,1.693573e-02,4.039155e-02,2.726990e-02,1.119052e-02	0.722733	0.236146	-0.080819	-2611135.813929	14
0	74	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP12_1632	1734429	0.834843	0.000001	0.009220	0.000000	0.000000	0.155935	0.000000	0.000000	0.000000	0.009221	0.155935	0.000000	0.004610	0.000000	0.000000	0.009220	0.000000	0.009220	0.087189	0.077968	-2372111.951339	74	-1	0.134847	4.155466e-01,2.520502e-01,1.369314e-02,1.017055e-01,1.306168e-01,7.239882e-03,3.143948e-02,4.068898e-02,7.019370e-03	0.345535	0.292327	0.060870	-2598201.749411	14
0	75	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP12_1729	1626157	0.859579	0.000010	0.004612	0.000000	0.000000	0.126362	0.000000	0.009437	0.000000	0.004617	0.135800	0.009438	0.002309	0.000000	0.000000	0.014049	0.000000	0.014049	0.077235	0.063181	-2177105.375302	122	-1	0.126429	4.699201e-01,1.769061e-01,2.987764e-02,1.297903e-01,9.907099e-02,1.712918e-02,3.898990e-02,2.599030e-02,1.232540e-02	0.695133	0.236625	-0.070560	-2443538.673707	14
0	76	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP1_2183	1576289	0.858979	0.000105	0.013642	0.000000	0.000000	0.079504	0.000000	0.047770	0.000000	0.013695	0.127274	0.047770	0.006847	0.000000	0.000000	0.061412	0.000000	0.061412	0.101216	0.039752	-2130722.965788	266	-1	0.122552	4.781011e-01,1.633639e-01,3.432147e-02,1.300418e-01,9.819983e-02,1.984015e-02,3.855892e-02,2.461386e-02,1.295890e-02	0.742164	0.239080	-0.089022	-2381209.402393	14
0	77	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP12_2007	1600640	0.848409	0.000000	0.020303	0.000000	0.000000	0.125258	0.000000	0.006030	0.000000	0.020303	0.131288	0.006030	0.010152	0.000000	0.000000	0.026333	0.000000	0.026333	0.088962	0.062629	-2162082.806487	334	-1	0.124446	4.698557e-01,1.753576e-01,3.136851e-02,1.269464e-01,1.008753e-01,1.943960e-02,3.540363e-02,2.839899e-02,1.235431e-02	0.661927	0.241957	-0.059194	-2418469.586573	14
0	78	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP3_1289	1582077	0.852749	0.000003	0.018063	0.000000	0.000000	0.113459	0.000002	0.014054	0.001670	0.019736	0.129185	0.015724	0.010703	0.001671	0.001670	0.032117	0.001670	0.033787	0.090520	0.056730	-2109027.169664	66	-1	0.123002	4.772746e-01,1.695627e-01,2.970216e-02,1.307340e-01,9.823134e-02,1.867972e-02,3.522724e-02,2.699190e-02,1.359635e-02	0.660985	0.239065	-0.058307	-2364613.770637	14
0	79	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP3_1751	1394386	0.898116	0.000011	0.000388	0.000000	0.000000	0.021325	0.000052	0.080006	0.000102	0.000535	0.101485	0.080109	0.000325	0.000129	0.000102	0.080394	0.000102	0.080497	0.091217	0.010662	-1883108.507069	98	-1	0.108410	4.801495e-01,1.527848e-01,3.624286e-02,1.413086e-01,9.504370e-02,2.115287e-02,3.692151e-02,2.315623e-02,1.323983e-02	0.769797	0.230931	-0.097041	-2104055.970957	14
0	80	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP3_2021	1643392	0.841419	0.000023	0.020704	0.000000	0.000000	0.127837	0.000000	0.010014	0.000002	0.020718	0.137854	0.010016	0.010360	0.000002	0.000002	0.030717	0.000002	0.030720	0.094650	0.063919	-2208343.430595	58	-1	0.127769	4.743959e-01,1.725273e-01,3.120308e-02,1.256227e-01,1.013987e-01,1.791451e-02,3.648288e-02,2.824341e-02,1.221160e-02	0.667523	0.246117	-0.062096	-2473116.496982	14
0	81	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP4_1269	1691945	0.841542	0.000001	0.011610	0.000000	0.000000	0.146751	0.000000	0.000090	0.000006	0.011616	0.146848	0.000096	0.005811	0.000006	0.000006	0.011700	0.000006	0.011706	0.085082	0.073376	-2288774.713965	66	-1	0.131544	4.632335e-01,1.845929e-01,3.177510e-02,1.237087e-01,1.016212e-01,1.692747e-02,3.818688e-02,2.772612e-02,1.222819e-02	0.688459	0.240286	-0.068865	-2559592.761277	14
0	82	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP4_1481	1669893	0.844620	0.000017	0.013878	0.000000	0.000008	0.141476	0.000000	0.000002	0.000000	0.013892	0.141478	0.000010	0.006947	0.000000	0.000004	0.013880	0.000000	0.013880	0.084634	0.070738	-2232839.404280	54	-1	0.129830	4.665483e-01,1.839169e-01,2.818257e-02,1.238386e-01,1.042330e-01,1.583894e-02,3.805238e-02,2.806304e-02,1.132624e-02	0.635451	0.249426	-0.050412	-2505299.022549	14
0	83	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP4_2000	1736453	0.840769	0.000002	0.003535	0.000000	0.000002	0.147138	0.000000	0.008555	0.000000	0.003538	0.155693	0.008557	0.001769	0.000000	0.000001	0.012090	0.000000	0.012090	0.085662	0.073569	-2342147.006788	98	-1	0.135005	4.679723e-01,1.801330e-01,3.230379e-02,1.245309e-01,9.848905e-02,1.679340e-02,3.970561e-02,2.830974e-02,1.176215e-02	0.731141	0.233510	-0.083274	-2622830.895372	14
0	84	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP5_1321	1709197	0.837639	0.000009	0.015486	0.000000	0.000000	0.146865	0.000000	0.000000	0.000000	0.015491	0.146865	0.000000	0.007746	0.000000	0.000000	0.015486	0.000000	0.015486	0.088924	0.073433	-2287364.771751	58	-1	0.132886	4.673827e-01,1.847166e-01,2.748228e-02,1.245296e-01,1.035032e-01,1.444440e-02,3.623382e-02,3.066744e-02,1.103998e-02	0.615595	0.247572	-0.042626	-2562310.345355	14
0	85	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP5_1583	1637455	0.846561	0.000002	0.016044	0.000001	0.000000	0.124746	0.000009	0.012636	0.000001	0.016052	0.137392	0.012638	0.008028	0.000006	0.000001	0.028679	0.000001	0.028680	0.091064	0.062373	-2219417.131148	54	-1	0.127308	4.651874e-01,1.796594e-01,3.249936e-02,1.252249e-01,1.027498e-01,1.745145e-02,3.805937e-02,2.641222e-02,1.275612e-02	0.686704	0.245047	-0.069225	-2478560.748787	14
0	86	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP5_1997	1587864	0.854375	0.000001	0.017584	0.000000	0.000000	0.122628	0.000002	0.005409	0.000001	0.017586	0.128040	0.005410	0.008794	0.000002	0.000001	0.022993	0.000001	0.022994	0.084310	0.061314	-2131120.603145	58	-1	0.123452	4.702161e-01,1.755018e-01,3.032626e-02,1.272979e-01,1.028438e-01,1.799291e-02,3.581732e-02,2.797683e-02,1.202709e-02	0.643146	0.247868	-0.053103	-2392013.749863	14
0	87	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP6_1496	1441202	0.892751	0.000046	0.001136	0.000001	0.000000	0.023118	0.000000	0.082949	0.000000	0.001159	0.106067	0.082950	0.000580	0.000000	0.000000	0.084085	0.000000	0.084085	0.095667	0.011559	-1950007.918573	78	-1	0.112050	4.800052e-01,1.533132e-01,3.843777e-02,1.372974e-01,9.708591e-02,2.055821e-02,3.669874e-02,2.334356e-02,1.326007e-02	0.773918	0.236998	-0.100603	-2181251.233825	14
0	88	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP6_1588	1570854	0.863917	0.000010	0.008431	0.000000	0.000000	0.127148	0.000000	0.000494	0.000000	0.008436	0.127642	0.000494	0.004218	0.000000	0.000000	0.008925	0.000000	0.008925	0.072504	0.063574	-2091689.687668	54	-1	0.122130	4.718921e-01,1.740694e-01,3.023585e-02,1.290160e-01,1.027476e-01,1.624810e-02,3.718196e-02,2.800685e-02,1.060219e-02	0.656150	0.247729	-0.058043	-2351841.853872	14
0	89	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP6_1705	1568104	0.873776	0.000001	0.000229	0.000000	0.000000	0.067879	0.000000	0.058114	0.000000	0.000230	0.125993	0.058114	0.000115	0.000000	0.000000	0.058343	0.000000	0.058343	0.092283	0.033940	-2104328.437378	82	-1	0.121916	4.804778e-01,1.600608e-01,3.543271e-02,1.336329e-01,9.632019e-02,1.830744e-02,3.900562e-02,2.428889e-02,1.247366e-02	0.772822	0.234511	-0.099364	-2359732.370708	14
0	90	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP7_1278	1470286	0.863645	0.000000	0.026567	0.000000	0.000000	0.071247	0.000000	0.038450	0.000090	0.026657	0.109787	0.038540	0.013373	0.000090	0.000090	0.065017	0.000090	0.065107	0.100731	0.035623	-1950153.172240	294	-1	0.114311	4.869970e-01,1.561927e-01,2.960793e-02,1.357325e-01,9.976408e-02,1.798034e-02,3.603655e-02,2.432257e-02,1.336622e-02	0.657997	0.249490	-0.059062	-2189070.680371	14
0	91	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP7_1645	1671119	0.845392	0.000000	0.013355	0.000000	0.000012	0.141237	0.000000	0.000004	0.000000	0.013364	0.141241	0.000017	0.006684	0.000000	0.000006	0.013359	0.000000	0.013359	0.083990	0.070618	-2239438.338570	115	-1	0.129925	4.687622e-01,1.803614e-01,2.936382e-02,1.254888e-01,1.027051e-01,1.579386e-02,3.704878e-02,2.886931e-02,1.160666e-02	0.646634	0.246339	-0.054180	-2513449.916734	14
0	92	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP7_1722	1650473	0.857020	0.000000	0.001755	0.000000	0.000000	0.136807	0.000000	0.004418	0.000000	0.001755	0.141225	0.004418	0.000878	0.000000	0.000000	0.006173	0.000000	0.006173	0.074576	0.068404	-2229151.201033	82	-1	0.128320	4.623018e-01,1.834127e-01,3.211963e-02,1.273056e-01,9.924927e-02,1.769047e-02,3.786853e-02,2.779552e-02,1.225648e-02	0.705176	0.232874	-0.073421	-2497621.203533	14
0	93	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP8_1235	1250196	0.865260	0.000037	0.007720	0.039522	0.000000	0.000000	0.004640	0.082821	0.000000	0.011219	0.087461	0.122343	0.006189	0.002320	0.000000	0.090542	0.000000	0.090542	0.114961	-0.019761	-1666942.674212	110	-1	0.097199	4.912626e-01,1.368025e-01,3.715337e-02,1.485784e-01,9.219519e-02,2.333280e-02,3.553238e-02,2.124314e-02,1.389967e-02	0.788390	0.228975	-0.103386	-1865764.283418	14
0	94	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP8_2386	1460139	0.883330	0.000008	0.005678	0.000000	0.000000	0.023917	0.000000	0.084520	0.002546	0.008228	0.110984	0.087067	0.005387	0.002546	0.002546	0.090198	0.002546	0.092744	0.104707	0.011958	-1951868.685145	94	-1	0.113522	4.920097e-01,1.460980e-01,3.454234e-02,1.402859e-01,9.345865e-02,1.969447e-02,3.690295e-02,2.277701e-02,1.423101e-02	0.764459	0.233471	-0.095841	-2187771.185183	14
0	95	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP8_2410	1747532	0.831065	0.000001	0.014043	0.000000	0.000000	0.154890	0.000000	0.000001	0.000000	0.014044	0.154890	0.000001	0.007022	0.000000	0.000000	0.014044	0.000000	0.014044	0.091489	0.077445	-2352053.945656	206	-1	0.135866	4.676743e-01,1.830341e-01,3.050891e-02,1.225299e-01,1.012727e-01,1.593526e-02,3.854914e-02,2.838370e-02,1.211198e-02	0.681902	0.241735	-0.066694	-2633807.392574	14
0	96	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP9_1306	1366257	0.885158	0.000055	0.000609	0.010170	0.000011	0.000011	0.000000	0.103813	0.000173	0.000818	0.103997	0.114167	0.000497	0.000173	0.000179	0.104421	0.000173	0.104594	0.109724	-0.005079	-1840510.093376	98	-1	0.106223	4.885583e-01,1.409566e-01,3.910162e-02,1.455143e-01,9.195531e-02,2.121320e-02,3.729637e-02,2.079642e-02,1.460795e-02	0.830817	0.227118	-0.118739	-2058484.525811	14
0	97	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP9_1467	1634631	0.858567	0.000000	0.004935	0.000000	0.000004	0.133267	0.000000	0.003226	0.000000	0.004938	0.136494	0.003231	0.002470	0.000000	0.000002	0.008161	0.000000	0.008161	0.074800	0.066633	-2190947.700974	70	-1	0.127088	4.688147e-01,1.787123e-01,3.035147e-02,1.279425e-01,9.950953e-02,1.773224e-02,3.801909e-02,2.729942e-02,1.161876e-02	0.687076	0.236895	-0.067607	-2460346.348299	14
0	98	Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP9_2412	1523345	0.876927	0.000004	0.004544	0.000000	0.000000	0.059713	0.000000	0.057694	0.001119	0.005665	0.118526	0.058813	0.003392	0.001119	0.001119	0.062237	0.001119	0.063357	0.093215	0.029856	-2050779.120054	82	-1	0.118436	4.804778e-01,1.610083e-01,3.374454e-02,1.355418e-01,9.414752e-02,2.048294e-02,3.709808e-02,2.333463e-02,1.416447e-02	0.752464	0.228952	-0.089921	-2292524.604967	14
0	99	Mcapitata_ATAC_TP10_1095	Mcapitata_HTHC_TP10_1074	1437110	0.884913	0.000107	0.002952	0.000003	0.001992	0.021085	0.000001	0.088948	0.000000	0.004500	0.110034	0.090942	0.002499	0.000000	0.000996	0.091900	0.000000	0.091900	0.104489	0.010541	-1942986.443330	118	-1	0.111732	4.867007e-01,1.481799e-01,3.719898e-02,1.385055e-01,9.368438e-02,2.189401e-02,3.704885e-02,2.335239e-02,1.343527e-02	0.792532	0.230648	-0.105548	-2170120.220287	14
0	100	Mcapitata_ATAC_TP10_1095	Mcapitata_HTHC_TP10_1332	1835540	0.818115	0.000009	0.011567	0.000000	0.000008	0.164830	0.000000	0.005471	0.000000	0.011577	0.170302	0.005479	0.005790	0.000000	0.000004	0.017038	0.000000	0.017038	0.099465	0.082415	-2513760.073592	74	-1	0.142708	4.633869e-01,1.873765e-01,3.308647e-02,1.189037e-01,9.867086e-02,1.767802e-02,3.883100e-02,2.968609e-02,1.238044e-02	0.728862	0.231860	-0.081970	-2791123.063204	14
0	101	Mcapitata_ATAC_TP10_1095	Mcapitata_HTHC_TP10_1689	1685328	0.851683	0.000004	0.002206	0.000000	0.000000	0.135770	0.000000	0.010331	0.000005	0.002213	0.146108	0.010337	0.001109	0.000005	0.000005	0.012537	0.000005	0.012543	0.080430	0.067885	-2282606.066245	66	-1	0.131030	4.634921e-01,1.825361e-01,3.307139e-02,1.255939e-01,9.944672e-02,1.737130e-02,3.906455e-02,2.715561e-02,1.226842e-02	0.725373	0.234106	-0.081271	-2554426.134583	14
0	102	Mcapitata_ATAC_TP10_1095	Mcapitata_HTHC_TP11_1178	1600959	0.866401	0.000000	0.000187	0.000000	0.000000	0.122828	0.000000	0.010585	0.000000	0.000187	0.133412	0.010585	0.000093	0.000000	0.000000	0.010771	0.000000	0.010771	0.072185	0.061414	-2156287.988782	82	-1	0.124470	4.648192e-01,1.788019e-01,3.236471e-02,1.301690e-01,9.962936e-02,1.694198e-02,3.903082e-02,2.647947e-02,1.176353e-02	0.716611	0.235093	-0.078241	-2420876.481880	14
0	103	Mcapitata_ATAC_TP10_1095	Mcapitata_HTHC_TP11_1270	1706587	0.846191	0.000000	0.004138	0.000000	0.000000	0.149601	0.000000	0.000071	0.000000	0.004138	0.149671	0.000071	0.002069	0.000000	0.000000	0.004209	0.000000	0.004209	0.079009	0.074800	-2303163.260571	66	-1	0.132683	4.656870e-01,1.823464e-01,3.134494e-02,1.240942e-01,1.009268e-01,1.661379e-02,3.956071e-02,2.841032e-02,1.101589e-02	0.702545	0.238953	-0.073890	-2579326.624229	14
